CID,Name,SMILES,M01_ET+LGBM,M02_ET+LGBM+PLS,M03_RF+LGBM,M04_RF+ET+LGBM,M05_LGBM_Solo,M06_RF+LGBM+PLS,M07_LGBM+PLS,M08_RF+LGBM+SVM,M09_ET+LGBM+SVM,M10_RF+ET,CONSENSUS_MEAN,UNCERTAINTY_STD
2802,Clonazepam,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,5.473614008130684,5.32195201995166,5.5488757063854885,5.541893503967205,5.226313988596666,5.421580662419418,5.221568469704695,5.44926896808645,5.363277888321462,5.634285492204389,5.420263070776812,0.1307051393559452
39371,Levomethadyl Acetate Hydrochloride,CC[C@@H](C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C.Cl,5.183741146853781,5.150428120991685,5.578461777863778,5.636004932515217,5.292016548944322,5.501377957695616,5.351741216970315,5.451120242690407,5.2136975479343395,5.841295250654726,5.419988474311419,0.2118810432505571
71616,Voriconazole,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,5.312311392246781,5.332080634099438,5.533991213704895,5.517902327319499,4.900667015068408,5.529961021200429,5.144106271950106,5.646758364982117,5.53323490079481,5.741214586423649,5.419222772779014,0.23816702265269604
3035194,Inamrinone Lactate,CC(C(=O)O)O.C1=CN=CC=C1C2=CNC(=O)C(=C2)N,5.444540853137782,5.375015185094647,5.433204725406618,5.44604133590716,5.404144446908418,5.37124930931969,5.443509204633517,5.409949645683607,5.426986104300825,5.435065255576969,5.418970606596924,0.026505272673270346
18381,Dicloxacillin,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,5.331431596329996,5.406406085331753,5.345643511448027,5.376189224906377,5.416538684103489,5.388961462420697,5.597303598113171,5.453229864259015,5.518359348610231,5.351202624780096,5.418526600030285,0.07961125584712261
46216795,Pacritinib Citrate,C1CCN(C1)CCOC2=C3COC/C=C/COCC4=CC(=CC=C4)C5=NC(=NC=C5)NC(=C3)C=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,5.051742303138265,5.427586934956805,5.312006472608707,5.355608409223124,5.097941250102758,5.565445645923564,5.651337951909289,5.617577881680635,5.60809053778065,5.493367610515691,5.418070499783949,0.20239425396788976
11683,Megestrol Acetate,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,5.310305065972845,5.199072243036081,5.470889477947177,5.51821763827134,5.461307324077143,5.354282981128268,5.412966524180904,5.460556662762317,5.405627992414149,5.567891589263454,5.416111749905367,0.10135340247811914
58557659,Upadacitinib,CC[C@@H]1CN(C[C@@H]1C2=CN=C3N2C4=C(NC=C4)N=C3)C(=O)NCC(F)(F)F,5.419615585309949,5.354131145959815,5.523795023175579,5.509702994070513,5.09323623685162,5.462633788387391,5.210685533386733,5.513120622296224,5.433262512009863,5.639310221954174,5.415949366340186,0.15242830186221296
5282409,Carbinoxamine Maleate,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,5.179010042434473,5.139301529040605,5.568380293590425,5.6162301037390785,5.208150737013561,5.489059761239049,5.280719102216508,5.524497377338711,5.310630679476611,5.837345615208697,5.415332524129772,0.2152394353016719
452548,Teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,5.218335942584522,5.14674678744335,5.463473921318124,5.502291967307007,5.247249546645739,5.372743627614594,5.280826879743561,5.6628142625815245,5.619675868864518,5.634129305018283,5.414828810912122,0.17884514732932394
2315,Bendroflumethiazide,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,5.390681615990561,5.4497913416910455,5.4667032672042275,5.446230511469309,5.022129279724997,5.50581659103728,5.295061516534531,5.5232776063006686,5.479424430223355,5.568746581082287,5.414786274125826,0.14897744509138117
40326,Permethrin,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,5.224267416986577,5.282805005375379,5.4536862088041955,5.50258885838618,5.346224128258999,5.462809425570137,5.505484017140864,5.4262139679126,5.322643821640395,5.602212585184001,5.412893543525933,0.11040184870593539
68740,Zoledronic acid,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,5.269799768154863,5.373672094115764,5.627056201868199,5.6175561468515625,4.841901739216934,5.67622867444931,5.188646881903548,5.4484415945889415,5.15030089121718,5.928790530029275,5.412239452239557,0.29862922837480893
2265,Azathioprine,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],5.550106309420953,5.4408397785749,5.413858119563855,5.391851636116483,5.28926595181452,5.339633112183876,5.331876282057961,5.454103292017389,5.539595961113687,5.356426671619979,5.410755711448361,0.08255982479216352
77991,Rivastigmine,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,5.237025722606513,5.245293730975507,5.469102180479475,5.5185360991622385,5.363289524643799,5.438929766201041,5.462945129353392,5.4304775056764445,5.321672151143441,5.6187053382091285,5.410597714845098,0.11398196240907157
23154427,"1-azabicyclo[2.2.2]octan-3-yl 1-phenyl-3,4-dihydro-1H-isoquinoline-2-carboxylate;butanedioic acid",C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5.C(CC(=O)O)C(=O)O,5.314405022536676,5.351683100670919,5.438443219312349,5.446394864317546,5.153480575528436,5.449561684894561,5.353863600449195,5.535545714043504,5.503515151491278,5.5487909615628,5.409568389480726,0.11356028299665978
133687147,"(S)-Quinuclidin-3-yl (R)-1-phenyl-3,4-dihydroisoquinoline-2(1H)-carboxylate succinate",C1CN2CCC1[C@@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O,5.314405022536676,5.351683100670919,5.438443219312349,5.446394864317546,5.153480575528436,5.449561684894561,5.353863600449195,5.535545714043504,5.503515151491278,5.5487909615628,5.409568389480726,0.11356028299665978
443937,"1-Azabicyclo[2.2.2]octan-3-yl (1S)-1-phenyl-3,4-dihydro-1H-isoquinoline-2-carboxylate;butanedioic acid",C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O,5.314405022536676,5.351683100670919,5.438443219312349,5.446394864317546,5.153480575528436,5.449561684894561,5.353863600449195,5.535545714043504,5.503515151491278,5.5487909615628,5.409568389480726,0.11356028299665978
216457,Solifenacin Succinate,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O,5.314405022536676,5.351683100670919,5.438443219312349,5.446394864317546,5.153480575528436,5.449561684894561,5.353863600449195,5.535545714043504,5.503515151491278,5.5487909615628,5.409568389480726,0.11356028299665978
129626586,"1-azabicyclo[2.2.2]octan-3-yl (1R)-1-phenyl-3,4-dihydro-1H-isoquinoline-2-carboxylate;butanedioic acid",C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4[C@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O,5.314405022536676,5.351683100670919,5.438443219312349,5.446394864317546,5.153480575528436,5.449561684894561,5.353863600449195,5.535545714043504,5.503515151491278,5.5487909615628,5.409568389480726,0.11356028299665978
118701621,1-methyl-N-[(5R)-9-methyl-9-azabicyclo[3.3.1]nonan-3-yl]indazole-3-carboxamide,CN1[C@@H]2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,5.145470754062161,5.11744063504715,5.575684092872025,5.625243941583495,5.165500428864801,5.501714385980774,5.2558482397633135,5.535149637748841,5.297884702923305,5.8739570822651705,5.409389390111103,0.2376524623203775
17572266,"1-methyl-N-[(1S,5S)-9-methyl-9-azabicyclo[3.3.1]nonan-3-yl]-3-indazolecarboxamide",CN1[C@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,5.145470754062161,5.11744063504715,5.575684092872025,5.625243941583495,5.165500428864801,5.501714385980774,5.2558482397633135,5.535149637748841,5.297884702923305,5.8739570822651705,5.409389390111103,0.2376524623203775
14788250,"1-Methyl-N-((1R,3R,5S)-9-methyl-9-azabicyclo[3.3.1]nonan-3-YL)-1H-indazole-3-carboxamide",CN1[C@@H]2CCC[C@@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,5.145470754062161,5.11744063504715,5.575684092872025,5.625243941583495,5.165500428864801,5.501714385980774,5.2558482397633135,5.535149637748841,5.297884702923305,5.8739570822651705,5.409389390111103,0.2376524623203775
3510,Granisetronum,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,5.145470754062161,5.11744063504715,5.575684092872025,5.625243941583495,5.165500428864801,5.501714385980774,5.2558482397633135,5.535149637748841,5.297884702923305,5.8739570822651705,5.409389390111103,0.2376524623203775
5284566,Granisetron,CN1[C@@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,5.145470754062161,5.11744063504715,5.575684092872025,5.625243941583495,5.165500428864801,5.501714385980774,5.2558482397633135,5.535149637748841,5.297884702923305,5.8739570822651705,5.409389390111103,0.2376524623203775
41114,Nicardipine Hydrochloride,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl,5.408899550210638,5.114403201326835,5.552622227099394,5.5698477336659495,5.324692921124256,5.30289525476751,5.118914981127095,5.549815549298989,5.478140848798386,5.665460901853192,5.408569316927225,0.1806049986302162
2554,Carbamazepine,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,4.907444915953561,5.155004923399413,5.65937730469012,5.719948832302101,4.837478937248634,5.770939124275185,5.28169013267796,5.516115437698716,5.04610323171698,6.190332283695859,5.408443512365853,0.41266667561548465
65329,Mefloquine Hydrochloride,C1CCN[C@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,5.639111338115407,5.324545847829468,5.50063190136827,5.477006490842237,5.373981806435743,5.268074702044581,5.176386247767745,5.416554848075005,5.457204857841231,5.4408395148558215,5.407433755517552,0.12315453651507871
4870,Polythiazide,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,5.462378647991254,5.3988400091012725,5.440708767823962,5.417213409921271,5.123796330116819,5.393136322410145,5.243900124292265,5.544050489446405,5.5767244202508435,5.471782676607497,5.407253119796173,0.1277330945768697
9848818,Tauroursodeoxycholic acid,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,5.181721881211591,5.219000860916381,5.404540366626146,5.451805856429409,5.289315597139536,5.397771838092765,5.430407046315669,5.584978397392734,5.5581670936930445,5.551008881317361,5.4068717819134635,0.1333628069543211
66070,Mepivacaine Hydrochloride,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.Cl,5.311301486665288,5.160349259011722,5.60004125617084,5.624266476766134,5.204512319690639,5.448518821532025,5.175306866545952,5.466464656451865,5.261833034872398,5.815412545881957,5.406800672358882,0.21030480896858916
2474,Bupivacaine,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,5.272385787485672,5.228076320151087,5.557784954177482,5.58067298828191,5.15245902579133,5.489425609433941,5.2514387212161555,5.472228736387184,5.285729413441782,5.773101139072722,5.406330269543927,0.18756449041369017
43725,But-2-enedioic acid;2-[[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethanamine,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O,5.26906983749369,5.265076042461271,5.450717460832152,5.48713995518962,5.314222582444194,5.418204388052534,5.418204361839544,5.466312760833033,5.396402936086677,5.575581823716349,5.406093214894907,0.09402202058695945
5384136,(E)-5-Methoxy-1-(4-(trifluoromethyl)phenyl)pentan-1-one O-(2-aminoethyl) oxime maleate,COCCCC/C(=N/OCCN)/C1=CC=C(C=C1)C(F)(F)F.C(=C\C(=O)O)\C(=O)O,5.26906983749369,5.265076042461271,5.450717460832152,5.48713995518962,5.314222582444194,5.418204388052534,5.418204361839544,5.466312760833033,5.396402936086677,5.575581823716349,5.406093214894907,0.09402202058695945
21958071,(2-Aminoethoxy)({5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene})amine; but-2-enedioic acid,COCCCC/C(=N/OCCN)/C1=CC=C(C=C1)C(F)(F)F.C(=C/C(=O)O)\C(=O)O,5.26906983749369,5.265076042461271,5.450717460832152,5.48713995518962,5.314222582444194,5.418204388052534,5.418204361839544,5.466312760833033,5.396402936086677,5.575581823716349,5.406093214894907,0.09402202058695945
5361309,but-2-enedioic acid;2-[(Z)-[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethanamine,COCCCC/C(=N/OCCN)/C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O,5.26906983749369,5.265076042461271,5.450717460832152,5.48713995518962,5.314222582444194,5.418204388052534,5.418204361839544,5.466312760833033,5.396402936086677,5.575581823716349,5.406093214894907,0.09402202058695945
9560989,Fluvoxamine Maleate,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F.C(=C\C(=O)O)\C(=O)O,5.26906983749369,5.265076042461271,5.450717460832152,5.48713995518962,5.314222582444194,5.418204388052534,5.418204361839544,5.466312760833033,5.396402936086677,5.575581823716349,5.406093214894907,0.09402202058695945
13373005,(E)-But-2-enedioic acid;2-[(E)-[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethanamine,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F.C(=C/C(=O)O)\C(=O)O,5.26906983749369,5.265076042461271,5.450717460832152,5.48713995518962,5.314222582444194,5.418204388052534,5.418204361839544,5.466312760833033,5.396402936086677,5.575581823716349,5.406093214894907,0.09402202058695945
9818306,Estradiol Acetate,CC(=O)OC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@@H]4O)C,5.239478965868626,5.234458912568896,5.409460506886922,5.455275020972903,5.366570961062038,5.374556357036412,5.450605949604024,5.516373525411809,5.495922647642705,5.516849412674175,5.405955225972852,0.0983283350481802
25590,Mafenide Acetate,CC(=O)O.C1=CC(=CC=C1CN)S(=O)(=O)N,5.1298493486936,5.345508353040634,5.460681459492569,5.502409912070359,5.132293354591829,5.585319497563774,5.507890995329354,5.437064016717254,5.262588712918253,5.694007714248407,5.405761336466603,0.17723870453814705
6196,Oxacillin,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,5.284397640573667,5.4330468003496835,5.332549945042363,5.363511239517281,5.351730662968866,5.4301250951923645,5.62448740399654,5.413466112882177,5.4478118526041515,5.364007975644763,5.404513472877186,0.08804998681043279
14434,Flurazepam Hydrochloride,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F.Cl.Cl,5.348267801028342,5.143200251683989,5.467895645696667,5.504662869173954,5.434547068146325,5.284310984193381,5.292364525099416,5.518952126056942,5.501711483969752,5.544480425307277,5.404039318035604,0.12472192126752467
6918132,Dorzolamide Hydrochloride,CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C.Cl,5.283280526906526,5.251243550985605,5.441659995737002,5.477088514786924,5.3330073918239105,5.389456393807735,5.402753394682,5.475302126845604,5.4258191890400065,5.549978908283484,5.402958999289879,0.08762421254173106
197194,Leritine,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3.Cl,5.365361102062881,5.164786182794131,5.524346693253918,5.552053056704737,5.357513366470051,5.343590869049876,5.243096598958368,5.464326529495407,5.373058625258215,5.638854996904605,5.402698802095219,0.13658551199219035
31338,Anileridine Hydrochloride,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3.Cl.Cl,5.365361102062881,5.164786182794131,5.524346693253918,5.552053056704737,5.357513366470051,5.343590869049876,5.243096598958368,5.464326529495407,5.373058625258215,5.638854996904605,5.402698802095219,0.13658551199219035
6151,Mebutamate,CCC(C)C(C)(COC(=O)N)COC(=O)N,5.195035633060581,5.384528661025316,5.423649489821565,5.4604831840739,5.213394034928884,5.537302240255688,5.550903967400938,5.394949351355872,5.27970844869585,5.584759644092867,5.402471465471146,0.13095173834746843
11673085,Lorcaserin hydrochloride,C[C@H]1CNCCC2=C1C=C(C=C2)Cl.Cl,5.569275674848918,5.404170934554222,5.474059964709178,5.45484864179101,5.31318718313941,5.352803822605534,5.28928918885017,5.357791096275437,5.363741426709589,5.443554375890261,5.402272230937372,0.080079560265137
71420,Loperamide Hydrochloride,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl,5.128322374204147,5.010582945112819,5.578522705115667,5.637742346981599,5.217888890413613,5.430897791804197,5.188790787530785,5.585384101858876,5.361647555379384,5.882093798355607,5.4021873296756695,0.2570562929637152
9373,Pargyline Hydrochloride,CN(CC#C)CC1=CC=CC=C1.Cl,5.223701467043429,5.058373248030051,5.5929069180815505,5.650102514290523,5.345467118637073,5.415549126336933,5.247714689453253,5.44022109284767,5.20975564381497,5.836183760528527,5.401997557906398,0.22405084363002845
175804,Ropivacaine hydrochloride,CCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C.Cl,5.272385787485672,5.164149357200174,5.589090899504286,5.613839890311449,5.15245902579133,5.468255528714307,5.17802273919869,5.482440853562623,5.269993440488068,5.825619748435045,5.401625727069164,0.21758377135226226
656811,Penicillin G Benzathine,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.O.O.O.O,5.0471927728791774,5.262175244202233,5.437643479694385,5.490937639390993,5.109370655595046,5.553900957758255,5.474291983803016,5.544007662702212,5.3889757886123295,5.705332790091739,5.4013828974729385,0.19516511904823783
3958,Lorazepam,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,5.36565374856081,5.309157431522317,5.521985810537851,5.54270148128698,5.300474712336961,5.455049318816245,5.365918634926532,5.3270692073163595,5.18269758365407,5.641707562841392,5.401241549179952,0.13027659420008755
4539,Norfloxacin,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,5.346121413559699,5.1906681777897585,5.592392712216568,5.580645904610078,4.9617650053378215,5.449558083170347,4.995018321537462,5.618490868278817,5.462332399823281,5.812417765121313,5.400941065144514,0.2639298829269008
20056604,Metrizamide,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)I)N(C)C(=O)C)I,5.19201769541912,5.14796777896214,5.477778724702431,5.529087021305329,5.303087186862326,5.402161333562212,5.34926623073197,5.515031700326609,5.400494188828707,5.666312329200503,5.398320418990134,0.15019558304629846
122824,Ethopropazine Hydrochloride,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,5.310084384110172,5.264766736170466,5.422826658518486,5.467304424737031,5.461012141975879,5.361729812995128,5.4884030531934584,5.372520886798061,5.331594964268483,5.487423834766305,5.396766689753347,0.07576194200287242
1989,Acetohexamide,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,5.282492911412811,5.340711176195701,5.365985321558809,5.407917073680745,5.42410603293229,5.387964175992047,5.574451679394052,5.378874884575623,5.377005285600275,5.4123288312185505,5.395183737256091,0.07113168972490155
5210,Sibutramine,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,5.091928210946147,5.176979134421041,5.459726960467734,5.512983475500147,5.169208380587893,5.477068120065399,5.378344554716325,5.558724326601436,5.415456276527432,5.709528750441099,5.394994819027465,0.1848356490485724
4616,Oxazepam,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,5.310084513189108,5.310770051099305,5.424668281432579,5.46716901680611,5.443497497834704,5.399647188328322,5.5281235330401,5.317609085369229,5.253377668312824,5.4926566259067675,5.394760346131904,0.08721918226534886
135398748,Penciclovir,C1=NC2=C(N1CCC(CO)CO)N=C(NC2=O)N,5.225889159774917,5.399856426873844,5.546151885244238,5.534653820796914,4.79563963505713,5.652770304606173,5.226194661790838,5.47243147934322,5.2338172244724355,5.823785172800746,5.3911189770760455,0.2721814440025714
5311037,Istradefylline,CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)/C=C/C3=CC(=C(C=C3)OC)OC)C,5.2456259531717055,5.3323318786626706,5.389756275549063,5.424240500671105,5.291072620368718,5.43085210282494,5.500595037264146,5.420035130953734,5.377887560915967,5.489525138473148,5.390192219885519,0.07744832851171697
135409471,Sapropterin Dihydrochloride,C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O.Cl.Cl,5.447464342931137,5.3191821349803075,5.537181830379116,5.519980242999912,5.104760438014447,5.429270706270867,5.1524702268714195,5.427542629663966,5.318670045858619,5.644465562449578,5.390098816041936,0.1604521426844564
91618104,Ozanimod Hydrochloride,CC(C)OC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4CC[C@@H](C4=CC=C3)NCCO)C#N.Cl,5.585259703076874,5.119681550919763,5.4102775437417066,5.436331574492442,5.750417824611307,5.050746194396555,5.274548693649498,5.425165348601754,5.5740664835959395,5.273925601928977,5.3900420519014824,0.2051023370211921
146571,Escitalopram Oxalate,CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F.C(=O)(C(=O)O)O,5.046009783033535,5.0971107360274885,5.521809399977549,5.5801424446203365,5.107788298874922,5.503082741764433,5.284675966747853,5.562382906233356,5.333640190901017,5.847397599793691,5.388404006797418,0.24561045315746238
71481097,Selinexor,C1=CN=C(C=N1)NNC(=O)/C=C\N2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,5.6027265490936,5.406963951984604,5.300609588397255,5.319201784825706,5.770293817957719,5.162202877284203,5.6026030669798335,5.217257936868854,5.40620867835013,5.07754764362647,5.3865615895368375,0.2068499853674565
119090957,(E)-Fluvoxamine-d4 Maleate,[2H]C([2H])(C([2H])([2H])O/N=C(/CCCCOC)\C1=CC=C(C=C1)C(F)(F)F)N.C(=C\C(=O)O)\C(=O)O,5.268943924476161,5.1965888247421965,5.432891301858938,5.468277998864881,5.314222582444194,5.348865939544297,5.339671966134478,5.494856898934304,5.451868405463456,5.545748651295381,5.386193649375829,0.10437055721291852
11954259,Thiothixene dihydrochloride dihydrate,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.O.O.Cl.Cl,5.136453700595376,5.049580881476927,5.515931790795579,5.571185314784631,5.228765280440175,5.398646701401344,5.233921801458734,5.561672146347338,5.393624519879534,5.771120594252357,5.3860902731432,0.213043223647015
4034,Meclizine,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,5.2344220669137735,5.0979966461138835,5.472253953745462,5.521953820737565,5.359806897893056,5.329170570434734,5.293673675711015,5.503166658087083,5.415606092920535,5.625904702352451,5.385395508490956,0.14711898551645586
4162,Methyprylon,CCC1(C(=O)C(CNC1=O)C)CC,5.495109590267522,5.469089051158278,5.473148083587507,5.450315147297375,5.1652442045985545,5.454791808419904,5.324216680509559,5.288332101597129,5.219308990663348,5.502452383104706,5.384200804120388,0.11776087205714368
5282398,Thiethylperazine Maleate,CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN4CCN(CC4)C)C=C1.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,5.197301021437172,5.101776677704549,5.490631449375827,5.542544283901324,5.310154116861815,5.3743449832140096,5.296442516648508,5.48788300352734,5.354796881437974,5.683994191123021,5.383986912523154,0.16305423283203838
9958173,Thiothixene Hydrochloride,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.Cl.Cl,5.136453700595376,5.042067398545187,5.510045785873781,5.564949421041485,5.228765280440175,5.387454441960241,5.225293052299655,5.554168148991021,5.389015913270996,5.7612462783687235,5.379945942138663,0.2114846833653434
11957704,"(9Z)-N,N-dimethyl-9-[3-(4-methylpiperazin-1-yl)propylidene]thioxanthene-2-sulfonamide;hydrochloride",CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.Cl,5.136453700595376,5.042067398545187,5.510045785873781,5.564949421041485,5.228765280440175,5.387454441960241,5.225293052299655,5.554168148991021,5.389015913270996,5.7612462783687235,5.379945942138663,0.2114846833653434
656642,Iothalamate Meglumine,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,5.141072396243358,5.209700193208377,5.4336478545559705,5.483870656757925,5.23494320675434,5.4449745472850575,5.418004101338915,5.461656809294965,5.3386502882661055,5.6296900029472035,5.379621005665221,0.14042236318106663
4583,Ofloxacin,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,5.41961904555245,5.214316521346891,5.468159295769261,5.456750158798713,5.143524846264051,5.301944316003661,5.08775954167315,5.571722450072648,5.571161887071321,5.53982006532997,5.377477812788212,0.1699647639148175
149096,Levofloxacin,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,5.41961904555245,5.214316521346891,5.468159295769261,5.456750158798713,5.143524846264051,5.301944316003661,5.08775954167315,5.571722450072648,5.571161887071321,5.53982006532997,5.377477812788212,0.1699647639148175
68516365,GS-7340 fumarate,C[C@H](CN1C=NC2=C(N=CN=C21)N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3.C(=C/C(=O)O)\C(=O)O,5.32977908858539,5.362688612383055,5.408380892133095,5.393817357789572,5.003941112853421,5.425115814366024,5.239816561327065,5.554786859682816,5.547373243804502,5.5078854250481575,5.377358496797309,0.1554909945599958
3246155,Benztropine mesylate,CN1[C@@H]2CC[C@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4.CS(=O)(=O)O,5.32006629366089,5.311480784703149,5.389767855560171,5.4319791549580465,5.4743638556151915,5.361073125959696,5.542473905247567,5.277016616590643,5.239515231866113,5.42463450893911,5.377237133310058,0.08888316019785501
